Date,Inflows in last 24 Hrs. in Mcft.,17.75_77.5,18.0_77.5,18.5_76.0,18.25_77.0,18.25_76.5,18.75_75.75,18.5_76.75,18.75_76.25,18.0_77.25,17.75_77.25,18.0_76.75,18.25_76.25,18.25_76.0,18.0_76.5,18.0_77.0,18.75_76.0,18.5_76.5,18.75_75.5,18.25_76.75,18.25_77.25,18.5_76.25,17.75_77.75
2017-07-09,0.0,1.9087,1.7161,14.3449,0.1167,0.0,6.9887,0.0,0.0,0.9426,0.8196,0.6494,0.0,2.2824,0.0,1.6918,5.2648,0.0,5.0889,0.0,0.5266,1.434,2.2929
2017-07-10,0.0,7.7128,13.9418,0.0,0.0,0.5283,0.1215,0.0,0.0,4.0899,0.0,1.145,1.0389,1.566,3.4773,0.0,0.0,0.7533,0.8625,0.0,0.0,0.6002,2.4417
2017-07-11,0.0,12.8268,15.0564,0.6183,0.0,0.0,0.2118,0.0,0.0,6.2146,0.0,0.0,0.0,0.2275,0.0,0.0,0.0,0.0,0.5464,0.0,0.0,0.0,3.9181
2017-07-12,0.0,2.6746,1.6203,0.0,9.6825,0.2532,0.0,3.8214,0.0,5.9328,2.7405,0.0,0.1449,0.4474,0.0,1.7168,0.0,0.5834,0.0,3.0201,12.7376,0.0,0.1128
2017-07-13,0.0,0.0,2.0588,0.0,1.0635,1.6239,0.0,0.0,0.0,0.3737,0.0,2.6007,1.2352,0.3212,3.3814,0.0,0.0,0.7533,0.0,1.4406,0.8174,0.6002,0.8731
2017-07-14,0.0,5.2028,5.4721,2.1515,2.4825,0.4948,2.0365,0.1265,3.9626,4.4593,3.8885,3.5258,1.1785,3.5132,1.9243,5.5703,2.7139,0.1199,2.1378,1.649,5.0016,1.2932,13.084
2017-07-15,0.0,3.4486,0.0,0.0,0.0,0.5283,0.0,0.0,0.0,0.0,3.3406,0.0,0.5319,0.0,0.2888,3.0689,0.0,0.7533,0.0,0.0,0.0,0.6002,5.8568
2017-07-16,0.0,9.6097,9.2529,0.0,0.0,0.0,0.0,0.9201,0.0,3.3463,1.6648,0.0,0.0,0.0,0.0,0.5902,0.0,0.1458,0.0,0.0,0.0,0.0,3.2693
2017-07-17,0.0,4.3856,9.6255,16.8251,10.9166,7.8239,17.3178,25.9742,11.0843,7.4572,4.1758,7.2894,8.2222,14.0196,5.683,6.899,14.8448,10.2762,4.9757,10.5664,7.5565,9.2625,8.0004
2017-07-18,156.64,23.5856,17.5688,9.4299,12.7581,7.6809,14.7398,21.589,21.9519,14.6244,5.4621,6.6475,5.9528,2.514,6.0167,8.5917,20.1357,10.3236,2.6455,8.1074,17.2285,12.2354,45.5756
2017-07-19,150.03,19.3825,18.2565,14.8947,8.1886,11.9008,23.4536,13.3677,29.0403,13.2851,16.955,11.9921,9.646,1.665,9.7175,17.2193,28.3802,13.2708,7.4902,8.579,5.7,18.9199,20.3602
2017-07-20,111.8,11.1745,11.6614,23.9257,6.9023,19.0361,35.2155,17.8296,12.5655,10.8773,8.195,23.2731,13.8881,5.5743,20.4179,6.817,40.1717,12.4536,33.5695,15.6715,8.6006,14.6432,8.558
2017-07-21,97.24,0.2615,0.128,0.8159,0.0,0.0,1.4052,0.0,0.0,0.1062,0.308,0.382,0.2708,0.8995,0.0,0.6681,1.5168,0.0,0.5464,0.0,0.0,0.2344,0.9827
2017-07-22,51.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4584,0.0,0.0,0.0,0.8463,0.0,0.0,0.0,0.0,0.0,0.0,0.4208
2017-07-23,47.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24,24.36,0.0,0.0,0.0,0.4742,0.0,0.0,0.9295,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.3526,0.0,0.1458,0.0,0.268,0.0,0.0,0.0
2017-07-25,0.0,0.0,0.0,0.0,0.2192,0.0,0.243,0.0,0.0,0.0,1.2815,0.0,0.1692,0.545,0.0,1.7993,0.0,0.0,0.3422,0.0,0.0,0.0,0.0
2017-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-27,0.0,0.1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423,0.0,0.0,0.0,0.0,0.2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-28,0.0,0.2925,0.2421,0.0,0.0,1.0566,0.0,0.0,0.0,0.3538,0.2885,0.0,1.7355,2.1465,0.0,0.0,0.0,1.5065,0.0,0.0,0.0,1.2003,1.1783
2017-07-29,0.0,10.1442,12.8339,0.1434,8.4473,0.0,0.6075,1.0405,1.9604,14.1099,10.4546,1.4792,0.7703,1.4648,1.0629,4.7961,0.0,0.2058,2.8198,2.3579,11.9663,0.5521,3.8748
2017-07-30,0.0,0.3764,0.6618,0.0,0.0,0.0,0.972,0.0,0.0,3.5607,5.7875,0.0,0.4256,1.4831,0.0,3.7821,0.0,0.0,1.5758,0.0,0.0,0.0,0.0
2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6672,0.0,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-02,0.0,0.0,0.618,0.0,0.0,0.0,0.1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1711,0.0,0.0,0.0,0.0
2017-08-03,0.0,0.0,0.0,0.3181,0.0,0.0,0.9462,0.0,0.0,0.0,0.4639,0.0,0.0,0.0,0.0,0.4721,1.5562,0.0,0.4149,0.0,0.0,0.0,0.0
2017-08-04,0.0,4.9921,0.0,1.2366,3.2152,0.0,0.7881,0.1345,0.0,0.0,3.8541,0.1962,1.4743,5.046,0.0,0.1763,0.1485,0.0,1.7227,1.8025,0.0,0.1304,1.0604
2017-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367
2017-08-06,0.0,0.0,0.1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552
2017-08-07,0.0,0.0,0.0,0.4241,0.0,0.0,1.2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.075,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,0.0,2.3707,5.1183,1.4877,0.8724,1.4363,2.9541,5.5976,2.0082,0.4098,0.0,0.0,1.2573,0.7415,0.0,0.0,2.4445,2.5834,1.6781,0.8108,0.0,1.9348,2.7518
2017-08-09,0.0,28.4779,26.107,0.0,2.5979,4.0172,0.0,0.0,0.0,34.8554,27.2787,8.1169,2.7271,1.6705,6.5525,2.5252,0.0,0.0,0.0,4.373,6.9919,0.0,14.4379
2017-08-10,21.17,2.9659,2.3338,2.2571,1.5197,1.5082,2.7847,0.3764,2.0036,1.731,2.374,0.6598,1.6529,1.5178,0.6418,0.9878,1.8347,2.2047,13.6657,1.3853,0.9976,2.1348,7.0196
2017-08-11,21.17,10.7353,12.19,1.134,7.018,0.3652,2.3514,0.2218,0.0,15.2645,8.8849,0.9387,0.9954,2.669,0.9424,4.275,3.0731,0.4255,0.0,0.982,23.4083,0.2344,1.1174
2017-08-12,0.0,4.1949,1.1816,0.9593,0.7014,0.0,1.4052,0.0,1.9953,2.1166,6.6837,0.5921,0.8211,2.5583,0.0,3.3153,1.5724,0.0,1.7708,0.2834,0.0,0.7865,0.1552
2017-08-13,0.0,7.7969,12.2459,0.0,2.8489,0.6962,0.0,10.1737,0.0,1.6856,2.9071,0.7573,0.0,0.3212,0.6009,3.0833,0.0,1.6043,0.0,1.9912,0.0,0.0,11.6378
2017-08-14,0.0,7.7213,15.3986,1.3083,23.8881,3.5056,0.4236,20.8653,0.9915,8.4967,4.1352,0.0,2.1277,0.198,0.0,1.224,0.1763,6.6771,0.0,10.1815,12.3567,2.8071,5.4328
2017-08-15,0.0,0.0,0.0,0.3585,0.0,0.5283,0.0,0.0,4.9039,0.0,0.0,0.0,0.6867,0.5836,0.0,0.0,0.139,0.9031,2.13,0.0,0.0,1.9805,0.0
2017-08-16,0.0,0.0,0.0,20.6845,3.9662,0.3165,7.9527,4.8016,3.947,0.6024,0.6364,0.5359,1.9818,9.5814,0.832,0.8869,3.6249,1.1327,0.8906,1.8712,1.2059,3.3658,0.0
2017-08-17,0.0,0.6188,0.0,0.0,0.3223,1.6262,0.0,8.2808,0.0,0.0,2.5924,0.1528,1.2861,0.774,0.0,1.669,0.0,2.8191,0.0,0.8177,0.0,1.2003,1.2625
2017-08-18,0.0,0.6481,0.0,1.4873,0.0,7.4742,3.7849,0.0,3.0677,0.0,0.6609,4.1496,6.5904,0.2623,3.8045,0.5887,6.3084,7.6226,0.6827,2.1728,0.0,6.8299,0.6338
2017-08-19,0.0,1.5154,0.7255,6.1339,1.1465,1.0864,11.9067,1.1001,3.2292,0.6322,1.9222,1.0418,0.9276,0.8405,0.6187,2.5761,16.3344,1.1309,2.2138,1.5627,0.9953,2.2032,2.5335
2017-08-20,25.06,73.2121,109.0779,71.5607,88.8697,134.4032,70.0837,109.3714,73.0796,77.3637,42.011,94.0305,138.475,119.5742,83.231,40.6408,66.244,138.8173,104.1417,92.9818,114.9582,118.7574,37.9331
2017-08-21,84.24,3.4136,3.6658,29.264,7.4639,29.4667,38.1645,18.9975,26.2735,3.4464,3.0356,36.8832,28.7906,35.4351,36.9241,2.8978,40.0173,17.3046,40.2672,27.9392,1.4985,21.2544,1.4888
2017-08-22,506.13,3.0696,3.319,4.3169,0.0,0.4226,6.5665,0.0,8.9812,2.855,2.2118,1.5906,0.4642,0.1981,2.1216,0.8816,7.0758,1.0851,1.435,0.0,0.0,4.0193,0.2727
2017-08-23,719.8,0.7227,0.8234,11.1161,0.9039,1.3511,14.2541,11.9706,8.1656,0.5896,0.4808,0.0,0.5319,0.792,0.0,0.0,18.2961,2.889,4.3714,1.3582,0.0,4.2676,0.7184
2017-08-24,288.58,0.336,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.0,0.0,0.5015,10.6592,35.3325,0.9476,0.0,0.0,0.0,1.0265,0.0,0.0,0.0,0.8449
2017-08-25,196.3,6.8009,9.1272,24.3226,3.2113,15.1141,10.9245,0.3069,2.9977,6.8918,9.403,21.601,11.5924,6.0085,18.6693,14.8952,4.0426,8.3759,6.2588,10.4167,0.5646,10.0827,1.4935
2017-08-26,108.86,52.5622,46.3707,15.7385,22.9824,32.1408,19.2639,30.4273,35.8004,43.4916,37.5154,31.8362,26.6375,10.8818,27.1513,21.4095,25.9666,29.1241,8.3586,25.3992,25.1136,29.5325,65.8171
2017-08-27,547.55,8.405,11.7679,8.0408,5.5366,16.9054,3.0815,43.6912,25.5567,6.0626,15.2215,10.7178,12.1477,3.0211,9.3039,19.5117,2.5285,20.608,0.3094,10.4104,8.9638,17.5426,6.515
2017-08-28,612.83,14.6643,18.0627,36.2894,8.2246,6.4977,23.8989,21.4433,22.8617,6.9831,9.6439,16.1544,11.1732,32.418,7.1323,28.1637,20.2923,9.7435,17.7319,11.833,3.2832,12.8682,24.6003
2017-08-29,764.55,28.6527,21.8727,13.7936,7.1737,4.4851,18.7086,10.0678,19.0159,36.2173,32.0925,19.2951,4.8236,9.0083,31.5634,16.5505,23.1794,6.6506,14.7254,7.1817,4.8306,7.9176,11.2906
2017-08-30,269.14,2.3665,1.9314,5.6954,11.1342,15.4352,4.1979,12.9168,2.0605,4.6693,7.4085,14.0639,16.9271,18.0528,16.5992,7.3202,2.8506,15.5416,4.7563,13.3464,2.5128,11.5628,4.6663
2017-08-31,277.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5904,0.8789,0.4775,0.0,0.0,0.0,1.2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,159.58,1.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6692,0.8595,0.0,0.0,0.0,3.0328,0.0,0.0,0.0,0.0,0.0,0.0,1.2674
2017-09-02,61.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-03,36.03,0.756,0.5649,0.0,0.0,0.0,0.0,0.0,0.0,0.8254,0.9112,0.3056,0.0,0.0,0.0,0.5642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,36.03,0.0,0.0,4.9585,0.0,0.0,8.7677,0.0,8.0581,0.0,0.0,0.0,0.0,0.9287,0.0,0.0,13.3001,0.2398,0.0,0.0,0.0,2.5732,0.0
2017-09-05,36.03,0.6022,1.023,0.0,0.0,0.0,0.0,0.0,0.0,0.4249,6.4131,2.9946,0.0,0.0,9.0343,1.4164,0.0,0.0,0.0,0.0,0.0,0.0,0.1379
2017-09-06,36.03,0.3831,0.638,0.0,0.0,0.0,0.6075,0.0,0.0,0.0,1.2294,0.2642,0.0,0.0,0.7971,0.9738,0.0,0.0,0.9849,0.0,0.0,0.0,0.2821
2017-09-07,36.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-08,36.03,3.3824,6.153,21.1683,28.0177,6.8631,33.2375,50.704,19.0343,9.5678,23.7706,17.5402,6.781,22.0123,27.1399,28.2855,23.564,11.9518,79.0036,29.7762,0.1952,8.5551,9.6255
2017-09-09,10.97,1.6798,0.0,18.3222,12.2962,14.3983,23.0318,16.323,30.876,14.4578,10.5531,22.3837,23.287,51.9317,24.5,18.1287,26.8953,9.5818,4.8282,16.032,35.0359,13.9814,6.3287
2017-09-10,10.97,4.6803,3.8738,0.0,3.2108,0.1296,0.0,0.1171,0.0,7.9685,4.616,0.0,1.9098,6.2585,0.0,1.0032,0.0,0.0,0.0,1.1097,9.9534,0.0,0.0
2017-09-11,0.0,0.0,0.0,2.7568,0.8774,2.4449,4.1205,0.1171,9.8978,0.0,0.0,1.4957,2.145,0.4474,1.7919,0.0,4.07,2.5595,1.4506,1.834,0.0,5.147,0.0
2017-09-12,0.0,0.0,0.0,7.6045,0.5834,0.0,7.2417,0.0,0.0,0.5771,0.0,0.5285,0.0,1.3086,1.5943,0.2508,4.4603,0.0,27.6826,0.0,2.4883,1.1725,0.0
2017-09-13,0.0,0.0,0.0,17.1102,0.0,54.513,22.6964,1.8402,46.7849,0.0,0.0,35.7212,46.1523,1.3007,32.5194,2.6095,26.4093,52.1696,24.1669,19.0122,0.0,56.3178,0.0
2017-09-14,105.58,47.4243,42.3665,6.1831,9.4147,12.5495,7.464,1.1318,0.0,37.1726,57.6206,12.0191,16.0084,19.3846,12.3971,47.4966,0.7425,15.0655,10.1929,11.4516,3.9814,12.6552,53.3192
2017-09-15,687.74,4.5992,3.428,2.5385,8.4106,22.268,2.9043,48.9048,1.0879,6.7004,5.9288,13.398,28.113,37.1579,21.5176,4.68,1.3882,30.3096,35.7462,14.2639,3.0108,18.0522,1.3097
2017-09-16,651.89,6.2047,4.8345,34.1662,2.1177,11.5765,20.9322,0.1903,0.2341,2.6413,1.7468,11.0713,14.8372,20.9885,6.8339,8.4212,11.9067,11.6537,6.6641,4.2412,2.4934,13.4202,13.7945
2017-09-17,894.93,0.0,0.0,9.587,1.0501,1.5849,16.5112,0.3463,0.4186,1.0388,0.0,0.2865,1.5958,0.0,0.0,0.9804,17.8226,3.0399,5.1539,0.0,4.479,4.5543,0.0
2017-09-18,1022.8,3.189,2.6808,0.0,7.0234,8.0805,0.0,4.8966,0.0,11.9025,8.4349,10.374,5.1605,0.0,9.0274,9.0854,0.0,4.026,0.0,7.6314,21.416,2.4007,15.5703
2017-09-19,877.22,0.1032,0.0,0.0,2.3334,0.0,0.0,0.0,0.0,2.3084,0.1216,0.0,0.0,0.0,0.0,1.0032,0.0,0.0,0.0,0.0,9.9534,0.0,0.0
2017-09-20,432.95,0.0,0.0,2.2629,0.3967,0.0,1.338,0.0,0.0,0.3924,0.0,0.0,0.0,0.297,0.0,0.1706,0.9812,0.0,0.1383,0.0,1.6921,0.3127,0.0
2017-09-21,233.37,0.8923,0.4419,0.408,6.6177,0.2161,0.7026,0.2421,0.0,4.9724,3.0458,1.6296,0.7054,2.3113,2.1952,5.5799,0.7584,0.0,0.0,2.7351,12.6543,0.1172,1.2239
2017-09-22,83.81,2.8277,4.0448,33.4799,12.2352,14.1642,26.8447,11.287,23.8638,3.4196,2.7889,7.1955,13.0028,11.6591,9.2818,0.5995,19.2647,16.1661,22.4192,14.7224,0.0,21.1687,0.7194
2017-09-23,132.88,2.6221,1.6141,15.0306,2.2642,12.4709,8.5765,1.9855,0.0,3.1498,3.2425,21.8464,9.2461,10.814,20.4715,1.5117,4.288,1.045,5.0052,13.4108,0.0,2.4443,3.2048
2017-09-24,183.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9479,0.0,1.8093,5.57,0.0,0.0,0.0,2.4646,0.0,0.0,0.0,0.0
2017-09-25,1001.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-26,644.63,3.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948,0.0,0.0,0.0,0.0,0.9148,0.0,0.0,0.0,0.0,0.0,0.0,2.949
2017-09-27,281.84,0.0,0.0,0.6183,0.0,3.1698,0.2118,0.0,0.0,0.1665,0.3479,0.2446,3.1915,0.0,0.6005,0.3828,0.0,4.6615,0.2247,0.0,0.0,3.6662,0.0
2017-09-28,199.58,4.3692,0.0,0.0,1.4341,0.7444,0.0,0.1951,0.0,0.0,0.0,0.6145,0.5319,0.0,0.7114,0.3914,0.0,0.7533,0.0,1.8495,0.0,0.6002,10.5484
2017-09-29,171.94,4.6539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4806,3.4858,0.0,0.0,0.0,0.0,2.4494,0.0,0.0,0.0,0.0,0.0,0.0,13.9133
2017-09-30,171.85,9.2146,0.0,4.3281,0.0,0.0,1.4825,0.0,0.0,4.5823,14.5631,0.0,0.0,0.7626,0.0,4.5246,0.5198,0.0,1.1403,0.0,0.0,0.4563,24.6846
2017-10-01,227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.9169,0.0,0.0,0.0,0.0,0.0,0.0,0.1058
2017-10-02,232.42,0.0,0.0,0.0,4.8223,0.0,0.0,0.1034,0.0,0.0,2.51,0.0,0.0,0.0,0.0,3.3935,0.0,0.0,0.0,1.9483,0.0,0.0,0.0
2017-10-03,456.36,35.7306,44.9573,0.0,3.6825,2.4073,0.0,0.2327,0.0,18.5465,15.3393,4.8178,1.7926,1.7897,3.831,4.6419,0.0,0.0,0.0,4.7308,2.0052,0.0,23.8805
2017-10-04,85.1,4.7489,0.0,0.0,0.8167,0.0,0.0,0.0,0.0,1.0718,6.0758,0.0,0.0,0.0,0.0,0.9141,0.0,0.0,0.0,0.0,3.4837,0.0,0.0
2017-10-05,36.55,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1826,0.0,0.0,0.0,0.0,2.9509,0.0,0.0,0.0,0.0,0.0,0.0,0.4225
2017-10-06,172.54,4.2685,0.5787,0.3181,2.4856,0.3025,0.9462,0.2826,0.0,1.9788,7.4951,1.3191,0.0,0.0,0.6701,6.3442,1.5562,0.0,0.0,2.7665,0.0,0.0,23.495
2017-10-07,36.55,0.0,0.1986,8.9247,0.0,0.0,8.3058,0.0,16.8193,0.0,2.4881,0.6165,0.0,0.7626,1.86,3.364,8.2366,0.5095,1.4086,0.0,0.0,6.0282,0.0
2017-10-08,0.0,1.5484,5.065,1.4631,12.7429,15.0596,3.4323,0.1231,3.0163,5.7019,2.0239,31.9557,15.4428,25.7919,38.6562,3.6584,4.3335,0.0,4.7801,13.851,24.6316,1.004,6.6343
2017-10-09,0.0,10.277,15.2532,7.9548,20.999,6.1914,8.5769,34.9297,0.1459,7.3945,7.6827,5.6481,3.0896,6.1019,3.0014,17.3832,8.6497,10.3922,14.2407,20.2115,26.5419,1.5383,12.2987
2017-10-10,254.45,10.5228,11.1551,26.1032,38.9252,2.9385,18.1513,16.1639,2.2455,30.0435,21.9749,5.977,8.4987,28.2572,3.5611,34.2632,16.6942,7.5394,6.3134,9.3646,94.8592,4.5337,12.6968
2017-10-11,216.69,14.2032,24.1084,45.4101,11.537,23.6661,41.575,18.1544,88.0303,5.0992,4.932,31.0039,28.1359,48.9033,34.2694,5.5433,46.5977,16.7603,44.3146,27.0975,0.0,37.8771,27.0174
2017-10-12,968.54,0.0,0.0,0.9542,0.3967,0.0,2.8386,0.0,0.0,0.3924,0.0,0.1977,0.3671,1.1518,0.227,0.5232,4.6687,0.0,0.0,0.0,1.6921,0.0,0.0
2017-10-13,991.27,3.2563,1.4788,34.8864,27.8431,17.7583,42.6659,8.892,110.8575,24.9741,27.7124,33.2654,21.9035,26.211,22.3611,60.7766,57.9295,23.8303,5.2773,19.8607,46.0128,48.9748,27.2871
2017-10-14,1917.21,0.0,0.0,14.221,9.9012,9.3376,8.2732,7.6302,0.0,0.0,0.0,5.6842,10.8708,15.4622,6.7747,0.4588,1.7078,10.8134,13.1441,12.8117,0.0,9.3013,0.1683
2017-10-15,1321.57,3.7904,1.1477,21.1818,3.032,3.1784,14.419,3.1505,0.192,1.4606,1.7111,8.7319,1.8796,4.2151,11.0045,0.3668,10.3473,0.4375,13.524,6.5065,0.0,3.0489,15.5284
2017-10-16,1397.52,4.0042,5.882,0.0,7.4574,1.0371,0.729,0.946,0.0,4.1504,19.3407,5.3099,2.654,8.6287,2.9621,6.9245,0.0,0.0,3.957,9.0549,0.0,0.0,7.3578
2017-10-17,1031.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-18,816.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-19,543.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-20,256.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,158.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-22,192.67,0.0,0.0,0.0,0.1432,1.3488,0.0,3.7433,0.0,0.0,0.0,1.704,0.6066,0.0,1.778,0.0,0.0,0.7252,0.0,1.4498,0.0,0.0,0.0
2017-10-23,191.81,9.6811,5.6494,0.0,0.0,0.0,0.0,0.0,0.0,8.2542,7.4956,0.2373,0.0,0.0,0.1583,1.456,0.0,0.0,0.0,0.0,0.0,0.0,7.1818
2017-10-24,42.77,3.8254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4214
2017-10-25,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-26,66.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-27,96.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-28,66.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336,0.0,0.0,0.0,0.0
2017-10-29,36.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6707,0.0,0.0,3.1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,39.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
